Symbol,Name,liveprice,volume_inmill,fiftydaymovavg,twohundaymovavg,prevdayclosingprice,DailyPrice,Date
HOOD,"Robinhood Markets, Inc.",10.034999847412109,7.99189,11.891900081634521,26.551439744639772,9.8050003051757813,10.4399995803833,2022-04-21
HOOD,"Robinhood Markets, Inc.",10.034999847412109,7.99189,11.891900081634521,26.551439744639772,9.8050003051757813,10.710000038146973,2022-04-20
HOOD,"Robinhood Markets, Inc.",10.034999847412109,7.99189,11.891900081634521,26.551439744639772,9.8050003051757813,11.5600004196167,2022-04-19
HOOD,"Robinhood Markets, Inc.",10.034999847412109,7.99189,11.891900081634521,26.551439744639772,9.8050003051757813,10.989999771118164,2022-04-18
HOOD,"Robinhood Markets, Inc.",10.034999847412109,7.99189,11.891900081634521,26.551439744639772,9.8050003051757813,11.380000114440918,2022-04-14
HOOD,"Robinhood Markets, Inc.",10.034999847412109,7.99189,11.891900081634521,26.551439744639772,9.8050003051757813,11.890000343322754,2022-04-13
HOOD,"Robinhood Markets, Inc.",10.034999847412109,7.99189,11.891900081634521,26.551439744639772,9.8050003051757813,11.430000305175781,2022-04-12
HOOD,"Robinhood Markets, Inc.",10.034999847412109,7.99189,11.891900081634521,26.551439744639772,9.8050003051757813,11.350000381469727,2022-04-11
HOOD,"Robinhood Markets, Inc.",10.034999847412109,7.99189,11.891900081634521,26.551439744639772,9.8050003051757813,11.239999771118164,2022-04-08
HOOD,"Robinhood Markets, Inc.",10.034999847412109,7.99189,11.891900081634521,26.551439744639772,9.8050003051757813,12.069999694824219,2022-04-07
HOOD,"Robinhood Markets, Inc.",10.034999847412109,7.99189,11.891900081634521,26.551439744639772,9.8050003051757813,12.510000228881836,2022-04-06
HOOD,"Robinhood Markets, Inc.",10.034999847412109,7.99189,11.891900081634521,26.551439744639772,9.8050003051757813,13.029999732971191,2022-04-05
HOOD,"Robinhood Markets, Inc.",10.034999847412109,7.99189,11.891900081634521,26.551439744639772,9.8050003051757813,13.829999923706055,2022-04-04
ARKK,ARK Innovation ETF,48.5,12.114497,61.431200103759764,94.94100002288819,47.130001068115234,48.380001068115234,2022-05-02
ARKK,ARK Innovation ETF,48.5,12.114497,61.431200103759764,94.94100002288819,47.130001068115234,47.130001068115234,2022-04-29
ARKK,ARK Innovation ETF,48.5,12.114497,61.431200103759764,94.94100002288819,47.130001068115234,48.869998931884766,2022-04-28
ARKK,ARK Innovation ETF,48.5,12.114497,61.431200103759764,94.94100002288819,47.130001068115234,49.560001373291016,2022-04-27
ARKK,ARK Innovation ETF,48.5,12.114497,61.431200103759764,94.94100002288819,47.130001068115234,50.680000305175781,2022-04-26
ARKK,ARK Innovation ETF,48.5,12.114497,61.431200103759764,94.94100002288819,47.130001068115234,54.349998474121094,2022-04-25
ARKK,ARK Innovation ETF,48.5,12.114497,61.431200103759764,94.94100002288819,47.130001068115234,52.459999084472656,2022-04-22
ARKK,ARK Innovation ETF,48.5,12.114497,61.431200103759764,94.94100002288819,47.130001068115234,53.340000152587891,2022-04-21
ARKK,ARK Innovation ETF,48.5,12.114497,61.431200103759764,94.94100002288819,47.130001068115234,56.130001068115234,2022-04-20
ARKK,ARK Innovation ETF,48.5,12.114497,61.431200103759764,94.94100002288819,47.130001068115234,59.669998168945313,2022-04-19
ARKK,ARK Innovation ETF,48.5,12.114497,61.431200103759764,94.94100002288819,47.130001068115234,57.349998474121094,2022-04-18
ARKK,ARK Innovation ETF,48.5,12.114497,61.431200103759764,94.94100002288819,47.130001068115234,58.9900016784668,2022-04-14
ARKK,ARK Innovation ETF,48.5,12.114497,61.431200103759764,94.94100002288819,47.130001068115234,61.729999542236328,2022-04-13
ARKK,ARK Innovation ETF,48.5,12.114497,61.431200103759764,94.94100002288819,47.130001068115234,59.840000152587891,2022-04-12
ARKK,ARK Innovation ETF,48.5,12.114497,61.431200103759764,94.94100002288819,47.130001068115234,59.840000152587891,2022-04-11
ARKK,ARK Innovation ETF,48.5,12.114497,61.431200103759764,94.94100002288819,47.130001068115234,60.650001525878906,2022-04-08
ARKK,ARK Innovation ETF,48.5,12.114497,61.431200103759764,94.94100002288819,47.130001068115234,62.659999847412109,2022-04-07
ARKK,ARK Innovation ETF,48.5,12.114497,61.431200103759764,94.94100002288819,47.130001068115234,63.400001525878906,2022-04-06
ARKK,ARK Innovation ETF,48.5,12.114497,61.431200103759764,94.94100002288819,47.130001068115234,66.4800033569336,2022-04-05
ARKK,ARK Innovation ETF,48.5,12.114497,61.431200103759764,94.94100002288819,47.130001068115234,70.5,2022-04-04
AMZN,"Amazon.com, Inc.",2428.360107421875,3.093789,3054.2452099609377,3277.5292602539062,2485.6298828125,2428.010009765625,2022-05-02
AMZN,"Amazon.com, Inc.",2428.360107421875,3.093789,3054.2452099609377,3277.5292602539062,2485.6298828125,2485.6298828125,2022-04-29
AMZN,"Amazon.com, Inc.",2428.360107421875,3.093789,3054.2452099609377,3277.5292602539062,2485.6298828125,2891.929931640625,2022-04-28
AMZN,"Amazon.com, Inc.",2428.360107421875,3.093789,3054.2452099609377,3277.5292602539062,2485.6298828125,2763.340087890625,2022-04-27
AMZN,"Amazon.com, Inc.",2428.360107421875,3.093789,3054.2452099609377,3277.5292602539062,2485.6298828125,2787.820068359375,2022-04-26
AMZN,"Amazon.com, Inc.",2428.360107421875,3.093789,3054.2452099609377,3277.5292602539062,2485.6298828125,2921.47998046875,2022-04-25
AMZN,"Amazon.com, Inc.",2428.360107421875,3.093789,3054.2452099609377,3277.5292602539062,2485.6298828125,2887,2022-04-22
AMZN,"Amazon.com, Inc.",2428.360107421875,3.093789,3054.2452099609377,3277.5292602539062,2485.6298828125,2965.919921875,2022-04-21
AMZN,"Amazon.com, Inc.",2428.360107421875,3.093789,3054.2452099609377,3277.5292602539062,2485.6298828125,3079.9599609375,2022-04-20
AMZN,"Amazon.com, Inc.",2428.360107421875,3.093789,3054.2452099609377,3277.5292602539062,2485.6298828125,3162.31005859375,2022-04-19
AMZN,"Amazon.com, Inc.",2428.360107421875,3.093789,3054.2452099609377,3277.5292602539062,2485.6298828125,3055.699951171875,2022-04-18
AMZN,"Amazon.com, Inc.",2428.360107421875,3.093789,3054.2452099609377,3277.5292602539062,2485.6298828125,3034.1298828125,2022-04-14
AMZN,"Amazon.com, Inc.",2428.360107421875,3.093789,3054.2452099609377,3277.5292602539062,2485.6298828125,3110.820068359375,2022-04-13
AMZN,"Amazon.com, Inc.",2428.360107421875,3.093789,3054.2452099609377,3277.5292602539062,2485.6298828125,3015.75,2022-04-12
AMZN,"Amazon.com, Inc.",2428.360107421875,3.093789,3054.2452099609377,3277.5292602539062,2485.6298828125,3022.43994140625,2022-04-11
AMZN,"Amazon.com, Inc.",2428.360107421875,3.093789,3054.2452099609377,3277.5292602539062,2485.6298828125,3089.2099609375,2022-04-08
AMZN,"Amazon.com, Inc.",2428.360107421875,3.093789,3054.2452099609377,3277.5292602539062,2485.6298828125,3155.68994140625,2022-04-07
AMZN,"Amazon.com, Inc.",2428.360107421875,3.093789,3054.2452099609377,3277.5292602539062,2485.6298828125,3175.1201171875,2022-04-06
AMZN,"Amazon.com, Inc.",2428.360107421875,3.093789,3054.2452099609377,3277.5292602539062,2485.6298828125,3281.10009765625,2022-04-05
AMZN,"Amazon.com, Inc.",2428.360107421875,3.093789,3054.2452099609377,3277.5292602539062,2485.6298828125,3366.929931640625,2022-04-04
